% Model:              model.mph
% Version:            COMSOL 5.4.0.346
% Date:               Nov 4 2019, 23:15
% Dimension:          2
% Nodes:              51
% Expressions:        20
% Description:        Displacement field, Y component, Frequency
% Length unit:        m
% X                       Y                        v (m) @ lambda=1         freq (1/s) @ lambda=1    v (m) @ lambda=2         freq (1/s) @ lambda=2    v (m) @ lambda=3         freq (1/s) @ lambda=3    v (m) @ lambda=4         freq (1/s) @ lambda=4    v (m) @ lambda=5         freq (1/s) @ lambda=5    v (m) @ lambda=6         freq (1/s) @ lambda=6    v (m) @ lambda=7         freq (1/s) @ lambda=7    v (m) @ lambda=8         freq (1/s) @ lambda=8    v (m) @ lambda=9         freq (1/s) @ lambda=9    v (m) @ lambda=10        freq (1/s) @ lambda=10
0.28000000000000025       0                        0.5978162647870044       1.223792655382835        0.3838995045909363       5.264871005728663        0.1257529429767208       13.632043920679891       -0.05858531907132259     21.423269859861065       5.690872846353001E-13    35.68855907757252        -0.1661724706055176      36.44581276315156        -0.10776620917920705     51.75333331307655        -1.0743162734206808E-14  69.31623566106242        -0.025241894468665833    70.284870881242          0.06962646067292892      92.91199024206173
0.3                       0                        0.633824812099969        1.223792655382835        0.38948274095535235      5.264871005728663        0.08459733209600087      13.632043920679891       -0.1113710052490035      21.423269859861065       6.669192060145673E-13    35.68855907757252        -0.19308008434878643     36.44581276315156        -0.09196167049197597     51.75333331307655        1.4995186910878936E-14   69.31623566106242        0.02452485069244086      70.284870881242          0.12015476796942247      92.91199024206173
0.2600000000000002        0                        0.5605842796235363       1.223792655382835        0.3750726366128609       5.264871005728663        0.16244477648096517      13.632043920679891       -0.0067922231682299725   21.423269859861065       4.454903421334765E-13    35.68855907757252        -0.13085130389739427     36.44581276315156        -0.1115616877717434      51.75333331307655        -3.302328454111923E-14   69.31623566106242        -0.06542706047897372     70.284870881242          0.01340651905773283      92.91199024206173
0.24000000000000016       0                        0.5221918573578638       1.223792655382835        0.3629023460743107       5.264871005728663        0.19344799667010995      13.632043920679891       0.042090878548970076     21.423269859861065       2.9536908009726253E-13   35.68855907757252        -0.08857896685663404     36.44581276315156        -0.10229754189795914     51.75333331307655        -4.652242468265334E-14   69.31623566106242        -0.09081643823604851     70.284870881242          -0.039559782404128864    92.91199024206173
0.22000000000000014       0                        0.4827073000879036       1.223792655382835        0.34735441496877506      5.264871005728663        0.21772733508456266      13.632043920679891       0.08612548551784316      21.423269859861065       1.2893999221307404E-13   35.68855907757252        -0.04190597166597206     36.44581276315156        -0.08077372730700487     51.75333331307655        -4.974676420260986E-14   69.31623566106242        -0.09816025122450224     70.284870881242          -0.07956667543375971     92.91199024206173
0.20000000000000012       0                        0.4422038481730099       1.223792655382835        0.32845806636658176      5.264871005728663        0.23447328030278         13.632043920679891       0.12349277585868816      21.423269859861065       -3.74942765820596E-14    35.68855907757252        0.005880140688173428     36.44581276315156        -0.049486249368387636    51.75333331307655        -4.586953250823013E-14   69.31623566106242        -0.08694842430924843     70.284870881242          -0.09894742963923264     92.91199024206173
0.18000000000000008       0                        0.40075930682187844      1.223792655382835        0.3063032430203008       5.264871005728663        0.24313041906238553      13.632043920679891       0.15262038376252343      21.423269859861065       -1.9677744189487517E-13  35.68855907757252        0.05114179229837106      36.44581276315156        -0.01227007202399231     51.75333331307655        -3.022494050773024E-14   69.31623566106242        -0.0596370639981693      70.284870881242          -0.09418586452594509     92.91199024206173
0.16000000000000006       0                        0.3584556630488084       1.223792655382835        0.28103730147619255      5.264871005728663        0.24341698426997493      13.632043920679891       0.17228996742920022      21.423269859861065       -3.368555196705073E-13   35.68855907757252        0.09028720985580341      36.44581276315156        0.02621937453537309      51.75333331307655        -9.289985790252522E-15   69.31623566106242        -0.021311413211978783    70.284870881242          -0.06694103862308513     92.91199024206173
0.14000000000000004       0                        0.3153786937337657       1.223792655382835        0.25286113734308474      5.264871005728663        0.23533496177059893      13.632043920679891       0.18172106124561221      21.423269859861065       -4.340355078842435E-13   35.68855907757252        0.12014514985349986      36.44581276315156        0.06112267147430036      51.75333331307655        1.1584627505353866E-14   69.31623566106242        0.021139839717945336     70.284870881242          -0.023802724793811226    92.91199024206173
0.12000000000000004       0                        0.27161756556123534      1.223792655382835        0.22202476740588176      5.264871005728663        0.2191704271112719       13.632043920679891       0.1806277207497333       21.423269859861065       -4.950180049787185E-13   35.68855907757252        0.13828889629470473      36.44581276315156        0.08801385425836848      51.75333331307655        3.227362139015042E-14    69.31623566106242        0.06018452809622746      70.284870881242          0.025134098208543555     92.91199024206173
0.10000000000000002       0                        0.22726442764868426      1.223792655382835        0.18882240362908487      5.264871005728663        0.1954841146954093       13.632043920679891       0.16924572518222053      21.423269859861065       -5.036997484673598E-13   35.68855907757252        0.14328337706117347      36.44581276315156        0.1034784091405085       51.75333331307655        4.537177969535064E-14    69.31623566106242        0.08893234965610203      70.284870881242          0.06852941657879259      92.91199024206173
0.08000000000000002       0                        0.18241399770751876      1.223792655382835        0.15358706268137312      5.264871005728663        0.1650925532834084       13.632043920679891       0.14832952181691317      21.423269859861065       -4.663542202285501E-13   35.68855907757252        0.13483538421591268      36.44581276315156        0.10555857672793047      51.75333331307655        5.065706286950801E-14    69.31623566106242        0.10231725976358093      70.284870881242          0.09636317385728516      92.91199024206173
0.06                      0                        0.1371631426076305       1.223792655382835        0.11668476233676799      5.264871005728663        0.1290404223481577       13.632043920679891       0.11911959411709787      21.423269859861065       -3.8941808826147017E-13  35.68855907757252        0.11383506796699082      36.44581276315156        0.09400945322976076      51.75333331307655        4.815582793177626E-14    69.31623566106242        0.09796808100392203      70.284870881242          0.10221013457058949      92.91199024206173
0.04                      0                        0.09161045424089727      1.223792655382835        0.07850836289005092      5.264871005728663        0.08856508233239876      13.632043920679891       0.08328242509110026      21.423269859861065       -2.7812121772300294E-13  35.68855907757252        0.08228630228493779      36.44581276315156        0.07033349112754077      51.75333331307655        3.677855332806084E-14    69.31623566106242        0.07661379202021279      70.284870881242          0.08469899657669652      92.91199024206173
