% Model:              model.mph
% Version:            COMSOL 5.4.0.346
% Date:               Nov 4 2019, 23:30
% Dimension:          2
% Nodes:              51
% Expressions:        20
% Description:        Displacement field, Y component, Frequency
% Length unit:        m
% X                       Y                        v (m) @ lambda=1         freq (1/s) @ lambda=1    v (m) @ lambda=2         freq (1/s) @ lambda=2    v (m) @ lambda=3         freq (1/s) @ lambda=3    v (m) @ lambda=4         freq (1/s) @ lambda=4    v (m) @ lambda=5         freq (1/s) @ lambda=5    v (m) @ lambda=6         freq (1/s) @ lambda=6    v (m) @ lambda=7         freq (1/s) @ lambda=7    v (m) @ lambda=8         freq (1/s) @ lambda=8    v (m) @ lambda=9         freq (1/s) @ lambda=9    v (m) @ lambda=10        freq (1/s) @ lambda=10
0.28000000000000025       0                        0.5675580105063947       1.1873093759215305       0.3281790500393917       4.2256511044370315       0.17671922445552923      11.733316591110121       -0.06211196424843488     21.370232179223112       2.064465208476794E-14    34.041796812937484       -0.1597037337329078      36.0242912383669         -0.11375044260385304     51.73773580804678        0.02717681635996936      68.99767868690193        6.9571122481015845E-15   70.17347952711582        0.05385951392091775      88.81234163940984
0.3                       0                        0.6018879809149477       1.1873093759215305       0.33747678244054224      4.2256511044370315       0.14653068409746509      11.733316591110121       -0.11844076110230596     21.370232179223112       2.921232995239661E-14    34.041796812937484       -0.18675487896675622     36.0242912383669         -0.09709284930421812     51.73773580804678        -0.014556171275325314    68.99767868690193        -8.669340785292573E-15   70.17347952711582        0.10616363458984841      88.81234163940984
0.2600000000000002        0                        0.5320904269189668       1.1873093759215305       0.31665905318235127      4.2256511044370315       0.20255749557299885      11.733316591110121       -0.006908926863714768    21.370232179223112       9.292177994034825E-15    34.041796812937484       -0.12477772142186007     36.0242912383669         -0.11773138066019674     51.73773580804678        0.06018621438296825      68.99767868690193        2.1340468297943536E-14   70.17347952711582        -6.561217509074007E-4    88.81234163940984
0.24000000000000016       0                        0.49554471094572544      1.1873093759215305       0.30290026611491233      4.2256511044370315       0.22314917538410156      11.733316591110121       0.045139716566171245     21.370232179223112       3.008040199082497E-15    34.041796812937484       -0.0834316565223263      36.0242912383669         -0.10793178735419795     51.73773580804678        0.08021942984273249      68.99767868690193        3.068017790172834E-14    70.17347952711582        -0.04905006878410301     88.81234163940984
0.22000000000000014       0                        0.4579850797567054       1.1873093759215305       0.2869218366643497       4.2256511044370315       0.23777332570378915      11.733316591110121       0.09198388507957192      21.370232179223112       -4.474423431607204E-15   34.041796812937484       -0.03813439902632283     36.0242912383669         -0.08519947281677372     51.73773580804678        0.08476854906883076      68.99767868690193        3.2649394325743564E-14   70.17347952711582        -0.08297097824505224     88.81234163940984
0.20000000000000012       0                        0.4194801615744129       1.1873093759215305       0.26877703475944137      4.2256511044370315       0.24590219429377208      11.733316591110121       0.1317012082728464       21.370232179223112       -9.535694660255632E-15   34.041796812937484       0.007966690812137885     36.0242912383669         -0.05217063790280721     51.73773580804678        0.07366013841733592      68.99767868690193        2.6439095024768504E-14   70.17347952711582        -0.09639079027451197     88.81234163940984
0.18000000000000008       0                        0.38010266132751047      1.1873093759215305       0.24855145124031156      4.2256511044370315       0.24721385555551129      11.733316591110121       0.16263123159126439      21.370232179223112       -1.7424545147693204E-14  34.041796812937484       0.05141275910546046      36.0242912383669         -0.012892960941501866    51.73773580804678        0.049191160468231195     68.99767868690193        1.8448919660066137E-14   70.17347952711582        -0.0872444749833702      88.81234163940984
0.16000000000000006       0                        0.33992901789327606      1.1873093759215305       0.22636095293280478      4.2256511044370315       0.24159923274812065      11.733316591110121       0.1834891890137983       21.370232179223112       -2.4147828792572174E-14  34.041796812937484       0.08880662849838505      36.0242912383669         0.027721424337065075     51.73773580804678        0.015806471946494417     68.99767868690193        5.889117738538496E-15    70.17347952711582        -0.05808140316683651     88.81234163940984
0.14000000000000004       0                        0.2990390535757385       1.1873093759215305       0.20234940360265583      4.2256511044370315       0.2291632228019794       11.733316591110121       0.19345460798353975      21.370232179223112       -2.7763730562118414E-14  34.041796812937484       0.11716428909513929      36.0242912383669         0.06454616589255643      51.73773580804678        -0.020614646591779324    68.99767868690193        -6.846452711492376E-15   70.17347952711582        -0.015630884477560454    88.81234163940984
0.12000000000000004       0                        0.25751561649960625      1.1873093759215305       0.17668616381512112      4.2256511044370315       0.21021982903778388      11.733316591110121       0.19223108306924583      21.370232179223112       -2.2857180689726408E-14  34.041796812937484       0.13421734332254517      36.0242912383669         0.09291292692846553      51.73773580804678        -0.053732854627282604    68.99767868690193        -1.9441874722872956E-14  70.17347952711582        0.03059473573225389      88.81234163940984
0.10000000000000002       0                        0.21544421663024044      1.1873093759215305       0.14956338587932752      4.2256511044370315       0.1852813923041269       11.733316591110121       0.18007488031109722      21.370232179223112       -2.136136774071574E-14   34.041796812937484       0.13864235767563918      36.0242912383669         0.10922083748886537      51.73773580804678        -0.07781211089898545     68.99767868690193        -2.8361267628118345E-14  70.17347952711582        0.0703357945740269       88.81234163940984
0.08000000000000002       0                        0.17291265615684673      1.1873093759215305       0.12119312292850476      4.2256511044370315       0.15504219203057454      11.733316591110121       0.15779153097398202      21.370232179223112       -1.6769391784885668E-14  34.041796812937484       0.1301988403845689       36.0242912383669         0.11140595255894858      51.73773580804678        -0.08868674246229552     68.99767868690193        -3.3632790800642815E-14  70.17347952711582        0.09480288388783911      88.81234163940984
0.06                      0                        0.13001065499975378      1.1873093759215305       0.09180427375442385      4.2256511044370315       0.12035686035181146      11.733316591110121       0.12670115231119383      21.370232179223112       -1.444659420195581E-14   34.041796812937484       0.10976518517951366      36.0242912383669         0.09921115861157813      51.73773580804678        -0.08446459582121657     68.99767868690193        -2.938670357779687E-14   70.17347952711582        0.09858359755397089      88.81234163940984
0.04                      0                        0.08682947222305967      1.1873093759215305       0.06163938725588191      4.2256511044370315       0.08221420992072394      11.733316591110121       0.08857480234978053      21.370232179223112       -1.0033980199099923E-14  34.041796812937484       0.0792706589228602       36.0242912383669         0.07422239345771821      51.73773580804678        -0.06584453838690442     68.99767868690193        -2.2301463652602784E-14  70.17347952711582        0.0808164356819132       88.81234163940984
0.02                      0                        0.043461524150987904     1.1873093759215305       0.030951352258433998     4.2256511044370315       0.041707214806519094     11.733316591110121       0.045545646188461596     21.370232179223112       -5.757191643442568E-15   34.041796812937484       0.0415305404791601       36.0242912383669         0.03966693437250521      51.73773580804678        -0.035993007179556995    68.99767868690193        -1.1082986972595081E-14  70.17347952711582        0.04537199018995411      88.81234163940984
0                         0                        0                        1.1873093759215305       0                        4.2256511044370315       0                        11.733316591110121       0                        21.370232179223112       0                        34.041796812937484       0                        36.0242912383669         0                        51.73773580804678        0                        68.99767868690193        0                        70.17347952711582        0                        88.81234163940984
0.3800000000000003        0                        0.6902979498772354       1.1873093759215305       0.29454140542591367      4.2256511044370315       -0.045975223607376096    11.733316591110121       -0.2443560584973245      21.370232179223112       1.5175049920937873E-14   34.041796812937484       -0.04909277426242708     36.0242912383669         0.13247776924588478      51.73773580804678        -0.12124542361107331     68.99767868690193        -4.4087444595155394E-14  70.17347952711582        -0.006712925510682029    88.81234163940984
