% Model:              model.mph
% Version:            COMSOL 5.4.0.346
% Date:               Nov 4 2019, 21:08
% Dimension:          2
% Nodes:              48
% Expressions:        20
% Description:        Displacement field, Y component, Frequency
% Length unit:        m
% X                       Y                        v (m) @ lambda=1         freq (1/s) @ lambda=1    v (m) @ lambda=2         freq (1/s) @ lambda=2    v (m) @ lambda=3         freq (1/s) @ lambda=3    v (m) @ lambda=4         freq (1/s) @ lambda=4    v (m) @ lambda=5         freq (1/s) @ lambda=5    v (m) @ lambda=6         freq (1/s) @ lambda=6    v (m) @ lambda=7         freq (1/s) @ lambda=7    v (m) @ lambda=8         freq (1/s) @ lambda=8    v (m) @ lambda=9         freq (1/s) @ lambda=9    v (m) @ lambda=10        freq (1/s) @ lambda=10
0.28000000000000025       0                        0.6390647623173236       0.917818617410714        0.38323726286711723      5.2201400317607485       0.1666848766836162       12.87904954361489        -0.08710358529866272     22.25849271397527        0.20380515994709802      33.87108349467938        -1.9567308649970284E-14  35.235798769633824       0.09157907461185566      48.27422954759143        -1.154887266503838E-15   69.07809159080368        0.004533737720523896     73.14323436368313        0.06380296554963544      86.45270332401235
0.3                       0                        0.6812071657839145       0.917818617410714        0.39608779598277954      5.2201400317607485       0.12641068797483443      12.87904954361489        -0.14136121315562972     22.25849271397527        0.24949361233386055      33.87108349467938        -2.68436773840168E-14    35.235798769633824       0.08859444550492747      48.27422954759143        -5.31875979937632E-16    69.07809159080368        -0.048148304641519715    73.14323436368313        0.13231253178078367      86.45270332401235
0.2600000000000002        0                        0.5962861181431105       0.917818617410714        0.36848271878556926      5.2201400317607485       0.20212822557578042      12.87904954361489        -0.034511158702214044    22.25849271397527        0.1525030488735342       33.87108349467938        -1.3613204414434514E-14  35.235798769633824       0.08706367332976031      48.27422954759143        -1.3608031320371995E-15  69.07809159080368        0.048262475504511224     73.14323436368313        -0.002517925323242498    86.45270332401235
0.24000000000000016       0                        0.552902246324777        0.917818617410714        0.35164983806552474      5.2201400317607485       0.23150471955351185      12.87904954361489        0.014864099258257449     22.25849271397527        0.09698291036535357      33.87108349467938        -1.3368968023829931E-14  35.235798769633824       0.07456128802570432      48.27422954759143        -1.0688064485104122E-15  69.07809159080368        0.07795755070405778      73.14323436368313        -0.05838690792999913     86.45270332401235
0.22000000000000014       0                        0.5089473322288331       0.917818617410714        0.3326276604803343       5.2201400317607485       0.25378905831921955      12.87904954361489        0.059360542401645025     22.25849271397527        0.03974039680826248      33.87108349467938        -1.0534179250551517E-14  35.235798769633824       0.05484690308904177      48.27422954759143        4.896711520231674E-17    69.07809159080368        0.09009035350593492      73.14323436368313        -0.09557737017953546     86.45270332401235
0.20000000000000012       0                        0.4644585027094373       0.917818617410714        0.31136569070744574      5.2201400317607485       0.2681972557373513       12.87904954361489        0.09736049626285055      22.25849271397527        -0.016028131590148872    33.87108349467938        -3.288145443039228E-15   35.235798769633824       0.029775313515522244     48.27422954759143        2.5490092994468987E-17   69.07809159080368        0.0836675436746845       73.14323436368313        -0.10847184005078364     86.45270332401235
0.18000000000000008       0                        0.41947559225712694      0.917818617410714        0.2878706226885209       5.2201400317607485       0.2742098507272645       12.87904954361489        0.12742866356208235      22.25849271397527        -0.06683655503528212     33.87108349467938        3.450566040680357E-15    35.235798769633824       0.0019954896701862507    48.27422954759143        3.034916993224748E-16    69.07809159080368        0.060635422613106615     73.14323436368313        -0.09577333041722072     86.45270332401235
0.16000000000000006       0                        0.37404090630898673      0.917818617410714        0.2622026801060599       5.2201400317607485       0.27158691234069443      12.87904954361489        0.1484302943862077       22.25849271397527        -0.10930891116355362     33.87108349467938        9.83659727524722E-15     35.235798769633824       -0.02541196489280409     48.27422954759143        1.2004986355057056E-16   69.07809159080368        0.025673868621248118     73.14323436368313        -0.061103806474588226    86.45270332401235
0.14000000000000004       0                        0.3281989819319981       0.917818617410714        0.23447157402374177      5.2201400317607485       0.2603742973931888       12.87904954361489        0.1596246910318493       22.25849271397527        -0.14054350163332616     33.87108349467938        1.1811557256921476E-14   35.235798769633824       -0.04933616049814827     48.27422954759143        1.2390530436775257E-15   69.07809159080368        -0.014555559814719815    73.14323436368313        -0.01243326137653574     86.45270332401235
0.12000000000000004       0                        0.2819963461044758       0.917818617410714        0.20483208794051908      5.2201400317607485       0.2409009103612775       12.87904954361489        0.16073054514175744      22.25849271397527        -0.15841716408523396     33.87108349467938        1.5091917871935715E-14   35.235798769633824       -0.06703171303144352     48.27422954759143        9.107908956906755E-16    69.07809159080368        -0.05255345462287379     73.14323436368313        0.039494120269932896     86.45270332401235
