% Model:              model.mph
% Version:            COMSOL 5.4.0.346
% Date:               Nov 4 2019, 21:13
% Dimension:          2
% Nodes:              48
% Expressions:        20
% Description:        Displacement field, Y component, Frequency
% Length unit:        m
% X                       Y                        v (m) @ lambda=1         freq (1/s) @ lambda=1    v (m) @ lambda=2         freq (1/s) @ lambda=2    v (m) @ lambda=3         freq (1/s) @ lambda=3    v (m) @ lambda=4         freq (1/s) @ lambda=4    v (m) @ lambda=5         freq (1/s) @ lambda=5    v (m) @ lambda=6         freq (1/s) @ lambda=6    v (m) @ lambda=7         freq (1/s) @ lambda=7    v (m) @ lambda=8         freq (1/s) @ lambda=8    v (m) @ lambda=9         freq (1/s) @ lambda=9    v (m) @ lambda=10        freq (1/s) @ lambda=10
0.28000000000000025       0                        0.5807778264581904       1.4895187946286015       0.37642534149997775      6.055567375755326        0.12887657084736046      14.048553598402346       -0.0785294891939938      24.165935256983744       6.033197754222431E-14    35.01721769016776        0.14964394826347654      38.358731774583404       0.11627578746637779      55.5199537417069         5.363510407844957E-15    69.68639372345295        0.012782934329668028     74.99774861156932        0.06920761163669355      98.18329999033975
0.3                       0                        0.6118192207960189       1.4895187946286015       0.371249176712212        6.055567375755326        0.08235947847951562      14.048553598402346       -0.12691251467934136     24.165935256983744       6.761907006920511E-14    35.01721769016776        0.16448669738785635      38.358731774583404       0.08462553644615692      55.5199537417069         -8.847067163939335E-16   69.68639372345295        -0.03888552541615997     74.99774861156932        0.10388977476597515      98.18329999033975
0.2600000000000002        0                        0.5478215025252626       1.4895187946286015       0.37679202666498124      6.055567375755326        0.17069203860228713      14.048553598402346       -0.027892428712890233    24.165935256983744       4.639470023026694E-14    35.01721769016776        0.12343143611939081      38.358731774583404       0.13208302232129554      55.5199537417069         1.0209192467163676E-14   69.68639372345295        0.05858605378000263      74.99774861156932        0.02235904090342547      98.18329999033975
0.24000000000000016       0                        0.5130512744330791       1.4895187946286015       0.3722304243471659       6.055567375755326        0.20636233621557845      14.048553598402346       0.022484173208322435     24.165935256983744       3.16984729082464E-14     35.01721769016776        0.08757059551389211      38.358731774583404       0.1298067117048886       55.5199537417069         1.3911913241087425E-14   69.68639372345295        0.09125576360070498      74.99774861156932        -0.027117878930999845    98.18329999033975
0.22000000000000014       0                        0.476575840720321        1.4895187946286015       0.3627088116268069       6.055567375755326        0.23465543306292463      14.048553598402346       0.06998277391479038      24.165935256983744       1.236983757717903E-14    35.01721769016776        0.04491507245873403      38.358731774583404       0.1097192329414538       55.5199537417069         1.4230634607475176E-14   69.68639372345295        0.10552749488741701      74.99774861156932        -0.0683505216662268      98.18329999033975
0.20000000000000012       0                        0.43851108600169114      1.4895187946286015       0.3482814927097543       6.055567375755326        0.25459502549959045      14.048553598402346       0.11206700047269459      24.165935256983744       -8.504710837662669E-15   35.01721769016776        -8.781415621379822E-4    38.358731774583404       0.07456243526550337      55.5199537417069         1.1482437573925317E-14   69.68639372345295        0.09926959602158075      74.99774861156932        -0.09203356152965204     98.18329999033975
0.18000000000000008       0                        0.39897957006060475      1.4895187946286015       0.32908659556154035      6.055567375755326        0.26549560534731365      14.048553598402346       0.14645530208593713      24.165935256983744       -2.575476954663016E-14   35.01721769016776        -0.04573948014043812     38.358731774583404       0.02916544436025639      55.5199537417069         7.372193089400504E-15    69.68639372345295        0.0739777131047437       74.99774861156932        -0.09284482658181208     98.18329999033975
0.16000000000000006       0                        0.3581099946842312       1.4895187946286015       0.3053427354836148       6.055567375755326        0.26698717497900176      14.048553598402346       0.1712747867548858       24.165935256983744       -4.1917144536550165E-14  35.01721769016776        -0.08560609472919734     38.358731774583404       -0.02022415169141946     55.5199537417069         2.6103114239991534E-15   69.68639372345295        0.03456133450312703      74.99774861156932        -0.07083313608274311     98.18329999033975
0.14000000000000004       0                        0.31603664995723907      1.4895187946286015       0.2773445774970651       6.055567375755326        0.25902875955371146      14.048553598402346       0.185186920622277        24.165935256983744       -5.497720088050159E-14   35.01721769016776        -0.11683249709734844     38.358731774583404       -0.06680388478043557     55.5199537417069         -3.258016751509138E-15   69.68639372345295        -0.011525631674977386    74.99774861156932        -0.031468186502100357    98.18329999033975
0.12000000000000004       0                        0.27289884181661894      1.4895187946286015       0.24545734799971283      6.055567375755326        0.24191025795514978      14.048553598402346       0.18747825860401285      24.165935256983744       -6.45560319258093E-14    35.01721769016776        -0.13655542791994338     38.358731774583404       -0.10415592250428342     55.5199537417069         -8.31164610166837E-15    69.68639372345295        -0.05564098592218593     74.99774861156932        0.015644035417896725     98.18329999033975
0.10000000000000002       0                        0.2288403027482257       1.4895187946286015       0.21011036373707573      6.055567375755326        0.21624258173735308      14.048553598402346       0.17811132453221115      24.165935256983744       -6.732375606697007E-14   35.01721769016776        -0.14297963596280178     38.358731774583404       -0.1271331254725024      55.5199537417069         -1.2391676361627168E-14  69.68639372345295        -0.08954030177631181     74.99774861156932        0.05906034804409747      98.18329999033975
0.08000000000000002       0                        0.18400858757593633      1.4895187946286015       0.1717896624336608       6.055567375755326        0.18293644142853926      14.048553598402346       0.15773304035131333      24.165935256983744       -6.185563909334073E-14   35.01721769016776        -0.13555839975087414     38.358731774583404       -0.13256956958261013     55.5199537417069         -1.3731111122424464E-14  69.68639372345295        -0.10689530416567056     74.99774861156932        0.08825248793701095      98.18329999033975
